time,zoneR1C1_AG_slower.Y
927000,21.82170207
928800,21.70369096
928800,21.70369095
928800,21.70369095
930600,21.58654368
930600,21.58654368
930600,21.58654368
932400,21.46887313
932400,21.46887312
932400,21.46887312
934200,21.34935974
934200,21.34935973
934200,21.34935973
936000,21.22909612
936000,21.22909612
936000,21.22909612
937800,21.1088947
937800,21.1088947
937800,21.1088947
939600,20.98964901
939600,20.989649
939600,20.989649
941400,21.0096794
941400,21.0096794
941400,21.0096794
943200,21.01282302
943200,21.01282302
943200,21.01282302
945000,21.00345235
945000,21.00345235
945000,21.00345235
946800,20.89134675
946800,20.89134674
946800,20.89134674
948600,20.77428983
948600,20.77428983
948600,20.77428983
950400,20.65808978
950400,20.65808977
950400,20.65808977
952200,20.54274031
952200,20.5427403
952200,20.5427403
954000,20.42860162
954000,20.42860162
954000,20.42860162
955800,20.3160304
955800,20.31603039
955800,20.31603039
957600,20.20446561
957600,20.2044656
957600,20.2044656
959400,20.09337746
959400,20.09337745
959400,20.09337745
961200,19.98497684
961200,19.98497684
961200,19.98497684
963000,20.00149331
963000,20.00149331
963000,20.00149331
964800,20.40521162
964800,20.40521164
964800,20.40521164
966600,20.8325723
966600,20.83257233
966600,20.83257233
968400,21.2636811
968400,21.26368113
968400,21.26368113
970200,21.70492052
970200,21.70492055
970200,21.70492055
972000,22.07609576
972000,22.07609575
972000,22.07609575
973800,21.98261687
973800,21.98261687
973800,21.98261687
975600,21.9950633
975600,21.9950633
975600,21.9950633
977400,22.00694058
977400,22.00694058
977400,22.00694058
979200,22.00732241
979200,22.00732241
979200,22.00732241
981000,22.03807153
981000,22.03807154
981000,22.03807154
982800,22.0872863
982800,22.0872863
982800,22.0872863
984600,22.09981911
984600,22.09981911
984600,22.09981911
986400,22.11945255
986400,22.11945255
986400,22.11945255
988200,22.15768853
988200,22.15768853
988200,22.15768853
990000,22.52864715
990000,22.52864717
990000,22.52864717
991800,23.00853106
991800,23.00853108
991800,23.00853108
993600,23.12650351
993600,23.12650351
993600,23.12650351
995400,23.16928829
995400,23.16928829
995400,23.16928829
997200,23.15072083
997200,23.15072083
997200,23.15072083
999000,23.10823525
999000,23.10823525
999000,23.10823525
1.00E+06,23.05599544
1.00E+06,23.05599544
1.00E+06,23.05599544
1.00E+06,23.01095361
1.00E+06,23.01095361
1.00E+06,23.01095361
1.00E+06,23.00219509
1.00E+06,23.00219509
1.00E+06,23.00219509
1.01E+06,22.99534128
1.01E+06,22.99534128
1.01E+06,22.99534128
1.01E+06,22.99521908
1.01E+06,22.99521908
1.01E+06,22.99521908
1.01E+06,22.9994187
1.01E+06,22.9994187
1.01E+06,22.9994187
1.01E+06,23.00237248
1.01E+06,23.00237248
1.01E+06,23.00237248
1.01E+06,23.00201128
1.01E+06,23.00201128
1.01E+06,23.00201128
1.02E+06,23.00013005
1.02E+06,23.00013006
1.02E+06,23.00013006
1.02E+06,22.9988609
1.02E+06,22.9988609
1.02E+06,22.9988609
1.02E+06,22.99899326
1.02E+06,22.99899326
1.02E+06,22.99899326
1.02E+06,22.99985883
1.02E+06,22.99985883
1.02E+06,22.99985883
1.02E+06,23.00035352
1.02E+06,23.00035352
1.02E+06,23.00035352
1.02E+06,23.00027757
1.02E+06,23.00027757
1.02E+06,23.00027757
1.03E+06,22.99989605
1.03E+06,22.99989605
1.03E+06,22.99989605
1.03E+06,22.99967874
1.03E+06,22.99967874
1.03E+06,22.99967874
1.03E+06,22.99972449
1.03E+06,22.99972449
1.03E+06,22.99972449
1.03E+06,22.99986842
1.03E+06,22.99986842
1.03E+06,22.99986842
1.03E+06,22.99991549
1.03E+06,22.99991549
1.03E+06,22.99991549
1.04E+06,22.9998568
1.04E+06,22.9998568
1.04E+06,22.9998568
1.04E+06,22.99988883
1.04E+06,22.99988883
1.04E+06,22.99988883
1.04E+06,23.00000515
1.04E+06,23.00000515
1.04E+06,23.00000515
1.04E+06,23.0001946
1.04E+06,23.0001946
1.04E+06,23.0001946
1.04E+06,23.00019893
1.04E+06,23.00019893
1.04E+06,23.00019893
1.04E+06,23.0001161
1.04E+06,23.0001161
1.04E+06,23.0001161
1.05E+06,23.00003591
1.05E+06,23.00003591
1.05E+06,23.00003591
1.05E+06,22.84856774
1.05E+06,22.84856773
1.05E+06,22.84856773
1.05E+06,22.69266411
1.05E+06,22.6926641
1.05E+06,22.6926641
1.05E+06,22.54064557
1.05E+06,22.54064556
1.05E+06,22.54064556
1.05E+06,22.39165592
1.05E+06,22.39165591
1.05E+06,22.39165591
1.05E+06,22.24702719
1.05E+06,22.24702718
1.05E+06,22.24702718
1.06E+06,22.10937835
1.06E+06,22.10937834
1.06E+06,22.10937834
1.06E+06,21.98326194
1.06E+06,21.98326193
1.06E+06,21.98326193
1.06E+06,21.87315713
1.06E+06,21.87315713
1.06E+06,21.87315713
1.06E+06,21.77942674
1.06E+06,21.77942673
1.06E+06,21.77942673
1.06E+06,21.69925033
1.06E+06,21.69925032
1.06E+06,21.69925032
1.07E+06,21.64155921
1.07E+06,21.64155921
1.07E+06,21.64155921
1.07E+06,21.62524511
1.07E+06,21.62524511
1.07E+06,21.62524511
1.07E+06,21.61869176
1.07E+06,21.61869176
1.07E+06,21.61869176
1.07E+06,21.59828584
1.07E+06,21.59828584
1.07E+06,21.59828584
1.07E+06,21.57246928
1.07E+06,21.57246928
1.07E+06,21.57246928
1.07E+06,21.52553053
1.07E+06,21.52553053
1.07E+06,21.52553053
1.08E+06,21.45391616
1.08E+06,21.45391615
1.08E+06,21.45391615
1.08E+06,21.36455526
1.08E+06,21.36455526
1.08E+06,21.36455526
1.08E+06,21.46280014
1.08E+06,21.46280016
1.08E+06,21.46280016
1.08E+06,21.87293562
1.08E+06,21.87293565
1.08E+06,21.87293565
1.08E+06,22.32253311
1.08E+06,22.32253314
1.08E+06,22.32253314
1.09E+06,22.77684821
1.09E+06,22.77684824
1.09E+06,22.77684824
1.09E+06,23.25482007
1.09E+06,23.2548201
1.09E+06,23.2548201
1.09E+06,23.7478655
1.09E+06,23.74786553
1.09E+06,23.74786553
1.09E+06,23.80352051
1.09E+06,23.8035205
1.09E+06,23.8035205
1.09E+06,23.69131722
1.09E+06,23.69131722
1.09E+06,23.69131722
1.09E+06,23.56903676
1.09E+06,23.56903675
1.09E+06,23.56903675
1.10E+06,23.43050671
1.10E+06,23.4305067
1.10E+06,23.4305067
1.10E+06,23.28602781
1.10E+06,23.28602781
1.10E+06,23.28602781
1.10E+06,23.1389957
1.10E+06,23.13899569
1.10E+06,23.13899569
1.10E+06,22.99047444
1.10E+06,22.99047444
1.10E+06,22.99047444
1.10E+06,23.01689022
1.10E+06,23.01689021
1.10E+06,23.01689021
1.11E+06,22.86647653
1.11E+06,22.86647652
1.11E+06,22.86647652
1.11E+06,22.71464837
1.11E+06,22.71464836
1.11E+06,22.71464836
1.11E+06,22.5646649
1.11E+06,22.56466489
1.11E+06,22.56466489
1.11E+06,22.41760932
1.11E+06,22.41760931
1.11E+06,22.41760931
1.11E+06,22.2723609
1.11E+06,22.27236089
1.11E+06,22.27236089
1.11E+06,22.12783437
1.11E+06,22.12783436
1.11E+06,22.12783436
1.12E+06,22.39263879
1.12E+06,22.39263882
1.12E+06,22.39263882
1.12E+06,22.76591534
1.12E+06,22.76591537
1.12E+06,22.76591537
1.12E+06,23.0626335
1.12E+06,23.06263349
1.12E+06,23.06263349
1.12E+06,22.9964581
1.12E+06,22.99645811
1.12E+06,22.99645811
1.12E+06,22.98044292
1.12E+06,22.98044292
1.12E+06,22.98044292
1.13E+06,22.99332885
1.13E+06,22.99332885
1.13E+06,22.99332885
1.13E+06,22.84109451
1.13E+06,22.8410945
1.13E+06,22.8410945
1.13E+06,22.68908627
1.13E+06,22.68908626
1.13E+06,22.68908626
1.13E+06,22.53892256
1.13E+06,22.53892255
1.13E+06,22.53892255
1.13E+06,22.39095698
1.13E+06,22.39095697
1.13E+06,22.39095697
1.13E+06,22.24535573
1.13E+06,22.24535572
1.13E+06,22.24535572
1.14E+06,22.10228418
1.14E+06,22.10228417
1.14E+06,22.10228417
1.14E+06,21.9602572
1.14E+06,21.96025719
1.14E+06,21.96025719
1.14E+06,21.81779308
1.14E+06,21.81779307
1.14E+06,21.81779307
1.14E+06,21.67727911
1.14E+06,21.6772791
1.14E+06,21.6772791
1.14E+06,21.5441166
1.14E+06,21.54411659
1.14E+06,21.54411659
1.14E+06,21.41600984
1.14E+06,21.41600983
1.14E+06,21.41600983
1.15E+06,21.29257997
1.15E+06,21.29257996
1.15E+06,21.29257996
1.15E+06,21.17618717
1.15E+06,21.17618716
1.15E+06,21.17618716
1.15E+06,21.09031198
1.15E+06,21.09031198
1.15E+06,21.09031198
1.15E+06,21.05671159
1.15E+06,21.05671159
1.15E+06,21.05671159
1.15E+06,21.06394067
1.15E+06,21.06394067
1.15E+06,21.06394067
1.16E+06,21.08772035
1.16E+06,21.08772035
1.16E+06,21.08772035
1.16E+06,21.11273669
1.16E+06,21.11273669
1.16E+06,21.11273669
1.16E+06,21.18760425
1.16E+06,21.18760426
1.16E+06,21.18760426
1.16E+06,21.32417048
1.16E+06,21.32417049
1.16E+06,21.32417049
1.16E+06,21.44422554
1.16E+06,21.44422554
1.16E+06,21.44422554
1.16E+06,21.55293114
1.16E+06,21.55293114
1.16E+06,21.55293114
1.17E+06,21.66997158
1.17E+06,21.66997158
1.17E+06,21.66997158
1.17E+06,21.89502247
1.17E+06,21.8950225
1.17E+06,21.8950225
1.17E+06,22.42442798
1.17E+06,22.42442801
1.17E+06,22.42442801
1.17E+06,22.96635467
1.17E+06,22.9663547
1.17E+06,22.9663547
1.17E+06,23.07669882
1.17E+06,23.07669881
1.17E+06,23.07669881
1.18E+06,23.02749262
1.18E+06,23.02749262
1.18E+06,23.02749262
1.18E+06,23.0003935
1.18E+06,23.0003935
1.18E+06,23.0003935
1.18E+06,22.99024849
1.18E+06,22.9902485
1.18E+06,22.9902485
1.18E+06,22.99313781
1.18E+06,22.99313781
1.18E+06,22.99313781
1.18E+06,23.00086935
1.18E+06,23.00086935
1.18E+06,23.00086935
1.18E+06,22.86483925
1.18E+06,22.86483924
1.18E+06,22.86483924
1.19E+06,22.72583442
1.19E+06,22.72583441
1.19E+06,22.72583441
1.19E+06,22.58949387
1.19E+06,22.58949386
1.19E+06,22.58949386
1.19E+06,22.45561534
1.19E+06,22.45561533
1.19E+06,22.45561533
1.19E+06,22.32326487
1.19E+06,22.32326486
1.19E+06,22.32326486
1.19E+06,22.19151726
1.19E+06,22.19151725
1.19E+06,22.19151725
1.20E+06,22.06018466
1.20E+06,22.06018465
1.20E+06,22.06018465
1.20E+06,21.9920488
1.20E+06,21.99204881
1.20E+06,21.99204881
1.20E+06,21.98314254
1.20E+06,21.98314254
1.20E+06,21.98314254
1.20E+06,21.99401934
1.20E+06,21.99401934
1.20E+06,21.99401934
1.20E+06,22.00593466
1.20E+06,22.00593465
1.20E+06,22.00593465
1.20E+06,22.0073605
1.20E+06,22.0073605
1.20E+06,22.0073605
1.21E+06,22.00105654
1.21E+06,22.00105654
1.21E+06,22.00105654
1.21E+06,21.87544315
1.21E+06,21.87544314
1.21E+06,21.87544314
1.21E+06,21.7436785
1.21E+06,21.7436785
1.21E+06,21.7436785
1.21E+06,21.61104837
1.21E+06,21.61104836
1.21E+06,21.61104836
1.21E+06,21.47847521
1.21E+06,21.4784752
1.21E+06,21.4784752
1.22E+06,21.34687248
1.22E+06,21.34687247
1.22E+06,21.34687247
1.22E+06,21.2155002
1.22E+06,21.21550019
1.22E+06,21.21550019
1.22E+06,21.08362555
1.22E+06,21.08362554
1.22E+06,21.08362554
1.22E+06,20.95198513
1.22E+06,20.95198512
1.22E+06,20.95198512
1.22E+06,20.82130831
1.22E+06,20.8213083
1.22E+06,20.8213083
1.22E+06,20.69213767
1.22E+06,20.69213766
1.22E+06,20.69213766
1.23E+06,20.5651819
1.23E+06,20.56518189
1.23E+06,20.56518189
1.23E+06,20.77616572
1.23E+06,20.77616576
1.23E+06,20.77616576
1.23E+06,21.24752889
1.23E+06,21.24752893
1.23E+06,21.24752893
1.23E+06,21.70397242
1.23E+06,21.70397245
1.23E+06,21.70397245
1.23E+06,22.14426608
1.23E+06,22.14426611
1.23E+06,22.14426611
1.23E+06,22.41446819
1.23E+06,22.41446819
1.23E+06,22.41446819
1.24E+06,22.32226408
1.24E+06,22.32226407
1.24E+06,22.32226407
1.24E+06,22.2540161
1.24E+06,22.2540161
1.24E+06,22.2540161
1.24E+06,22.20211507
1.24E+06,22.20211507
1.24E+06,22.20211507
1.24E+06,22.17720488
1.24E+06,22.17720488
1.24E+06,22.17720488
1.24E+06,22.16061386
1.24E+06,22.16061386
1.24E+06,22.16061386
1.25E+06,22.11666318
1.25E+06,22.11666318
1.25E+06,22.11666318
1.25E+06,22.09396081
1.25E+06,22.09396081
1.25E+06,22.09396081
1.25E+06,22.51297323
1.25E+06,22.51297327
1.25E+06,22.51297327
1.25E+06,23.03539483
1.25E+06,23.03539486
1.25E+06,23.03539486
1.25E+06,23.07439748
1.25E+06,23.07439747
1.25E+06,23.07439747
1.25E+06,23.03242567
1.25E+06,23.03242567
1.25E+06,23.03242567
1.26E+06,22.99029992
1.26E+06,22.99029992
1.26E+06,22.99029992
1.26E+06,22.99843962
1.26E+06,22.99843961
1.26E+06,22.99843961
1.26E+06,23.00435269
1.26E+06,23.00435269
1.26E+06,23.00435269
1.26E+06,23.00378227
1.26E+06,23.00378227
1.26E+06,23.00378227
1.26E+06,22.99876491
1.26E+06,22.99876491
1.26E+06,22.99876491
1.27E+06,22.99641681
1.27E+06,22.99641681
1.27E+06,22.99641681
1.27E+06,22.99806868
1.27E+06,22.99806868
1.27E+06,22.99806868
1.27E+06,22.87300808
1.27E+06,22.87300807
1.27E+06,22.87300807
1.27E+06,22.73627084
1.27E+06,22.73627083
1.27E+06,22.73627083
1.27E+06,22.59838876
1.27E+06,22.59838875
1.27E+06,22.59838875
1.27E+06,22.46078424
1.27E+06,22.46078423
1.27E+06,22.46078423
1.28E+06,22.324187
1.28E+06,22.32418699
1.28E+06,22.32418699
1.28E+06,22.18767359
1.28E+06,22.18767358
1.28E+06,22.18767358
1.28E+06,22.05032955
1.28E+06,22.05032954
1.28E+06,22.05032954
1.28E+06,21.91215375
1.28E+06,21.91215374
1.28E+06,21.91215374
1.28E+06,21.77313796
1.28E+06,21.77313795
1.28E+06,21.77313795
1.29E+06,21.63313355
1.29E+06,21.63313354
1.29E+06,21.63313354
1.29E+06,21.49193609
1.29E+06,21.49193608
1.29E+06,21.49193608
1.29E+06,21.34978474
1.29E+06,21.34978473
1.29E+06,21.34978473
1.29E+06,21.20682314
1.29E+06,21.20682313
1.29E+06,21.20682313
1.29E+06,21.06385373
1.29E+06,21.06385372
1.29E+06,21.06385372
1.29E+06,20.92157672
1.29E+06,20.92157671
1.29E+06,20.92157671
1.30E+06,20.77959196
1.30E+06,20.77959195
1.30E+06,20.77959195
1.30E+06,20.63754937
1.30E+06,20.63754936
1.30E+06,20.63754936
1.30E+06,20.67928389
1.30E+06,20.67928392
1.30E+06,20.67928392
1.30E+06,21.06433764
1.30E+06,21.06433765
1.30E+06,21.06433765
1.30E+06,20.978059
1.30E+06,20.978059
1.30E+06,20.978059
1.31E+06,20.98338967
1.31E+06,20.98338966
1.31E+06,20.98338966
1.31E+06,21.0006755
1.31E+06,21.0006755
1.31E+06,21.0006755
1.31E+06,21.00994008
1.31E+06,21.00994008
1.31E+06,21.00994008
1.31E+06,21.0068285
1.31E+06,21.0068285
1.31E+06,21.0068285
1.31E+06,20.99933514
1.31E+06,20.99933514
1.31E+06,20.99933514
1.31E+06,21.37154056
1.31E+06,21.37154059
1.31E+06,21.37154059
1.32E+06,21.79582783
1.32E+06,21.79582786
1.32E+06,21.79582786
1.32E+06,22.06189719
1.32E+06,22.06189718
1.32E+06,22.06189718
1.32E+06,22.0091693
1.32E+06,22.0091693
1.32E+06,22.0091693
1.32E+06,22.00231897
1.32E+06,22.00231898
1.32E+06,22.00231898
1.32E+06,22.0309196
1.32E+06,22.03091961
1.32E+06,22.03091961
1.32E+06,22.53288311
1.32E+06,22.53288315
1.32E+06,22.53288315
1.33E+06,23.10098053
1.33E+06,23.10098055
1.33E+06,23.10098055
1.33E+06,23.21805785
1.33E+06,23.21805786
1.33E+06,23.21805786
1.33E+06,23.35274908
1.33E+06,23.35274909
1.33E+06,23.35274909
1.33E+06,23.50255279
1.33E+06,23.50255281
1.33E+06,23.50255281
1.33E+06,23.66184599
1.33E+06,23.661846
1.33E+06,23.661846
1.34E+06,23.82444506
1.34E+06,23.82444507
1.34E+06,23.82444507
1.34E+06,23.98456518
1.34E+06,23.98456519
1.34E+06,23.98456519
1.34E+06,24.13471034
1.34E+06,24.13471035
1.34E+06,24.13471035
1.34E+06,24.25514153
1.34E+06,24.25514154
1.34E+06,24.25514154
1.34E+06,24.28566406
1.34E+06,24.28566406
1.34E+06,24.28566406
1.34E+06,24.29295015
1.34E+06,24.29295016
1.34E+06,24.29295016
1.35E+06,24.33272108
1.35E+06,24.33272108
1.35E+06,24.33272108
1.35E+06,24.33968258
1.35E+06,24.33968258
1.35E+06,24.33968258
1.35E+06,24.3065394
1.35E+06,24.3065394
1.35E+06,24.3065394
1.35E+06,24.23501296
1.35E+06,24.23501295
1.35E+06,24.23501295
1.35E+06,24.1253843
1.35E+06,24.12538429
1.35E+06,24.12538429
1.36E+06,23.98434602
1.36E+06,23.984346
1.36E+06,23.984346
1.36E+06,23.82641524
1.36E+06,23.82641523
1.36E+06,23.82641523
1.36E+06,23.66078508
1.36E+06,23.66078506
1.36E+06,23.66078506
1.36E+06,23.49087953
1.36E+06,23.49087952
1.36E+06,23.49087952
1.36E+06,23.31855785
1.36E+06,23.31855783
1.36E+06,23.31855783
1.36E+06,23.14457028
1.36E+06,23.14457026
1.36E+06,23.14457026
1.37E+06,22.96966033
1.37E+06,22.96966032
1.37E+06,22.96966032
1.37E+06,22.79365148
1.37E+06,22.79365146
1.37E+06,22.79365146
1.37E+06,22.61636912
1.37E+06,22.61636911
1.37E+06,22.61636911
1.37E+06,22.43781713
1.37E+06,22.43781712
1.37E+06,22.43781712
1.37E+06,22.2580124
1.37E+06,22.25801239
1.37E+06,22.25801239
1.38E+06,22.07843067
1.38E+06,22.07843066
1.38E+06,22.07843066
1.38E+06,21.90052953
1.38E+06,21.90052951
1.38E+06,21.90052951
1.38E+06,21.72374686
1.38E+06,21.72374685
1.38E+06,21.72374685
1.38E+06,21.5475262
1.38E+06,21.54752619
1.38E+06,21.54752619
1.38E+06,21.37351249
1.38E+06,21.37351248
1.38E+06,21.37351248
1.38E+06,21.20333448
1.38E+06,21.20333447
1.38E+06,21.20333447
1.39E+06,21.03733049
1.39E+06,21.03733048
1.39E+06,21.03733048
1.39E+06,20.87583558
1.39E+06,20.87583557
1.39E+06,20.87583557
1.39E+06,20.71698491
1.39E+06,20.7169849
1.39E+06,20.7169849
1.39E+06,20.55895476
1.39E+06,20.55895475
1.39E+06,20.55895475
1.39E+06,20.40172329
1.39E+06,20.40172327
1.39E+06,20.40172327
1.40E+06,20.24525981
1.40E+06,20.2452598
1.40E+06,20.2452598
1.40E+06,20.09175963
1.40E+06,20.09175962
1.40E+06,20.09175962
1.40E+06,19.94392205
1.40E+06,19.94392204
1.40E+06,19.94392204
1.40E+06,20.21871717
1.40E+06,20.21871721
1.40E+06,20.21871721
1.40E+06,20.67462059
1.40E+06,20.67462062
1.40E+06,20.67462062
1.40E+06,21.12891034
1.40E+06,21.12891037
1.40E+06,21.12891037
1.41E+06,21.59427901
1.41E+06,21.59427905
1.41E+06,21.59427905
1.41E+06,22.09702775
1.41E+06,22.09702779
1.41E+06,22.09702779
1.41E+06,22.63993749
1.41E+06,22.63993753
1.41E+06,22.63993753
1.41E+06,23.10774923
1.41E+06,23.10774923
1.41E+06,23.10774923
1.41E+06,23.19962205
1.41E+06,23.19962206
1.41E+06,23.19962206
1.41E+06,23.32838546
1.41E+06,23.32838547
1.41E+06,23.32838547
1.42E+06,23.47402729
1.42E+06,23.4740273
1.42E+06,23.4740273
1.42E+06,23.6429266
1.42E+06,23.64292661
1.42E+06,23.64292661
1.42E+06,23.73062804
1.42E+06,23.73062804
1.42E+06,23.73062804
1.42E+06,23.72151149
1.42E+06,23.72151149
1.42E+06,23.72151149
1.42E+06,23.72287815
1.42E+06,23.72287815
1.42E+06,23.72287815
1.43E+06,23.77476861
1.43E+06,23.77476862
1.43E+06,23.77476862
1.43E+06,23.83042819
1.43E+06,23.8304282
1.43E+06,23.8304282
1.43E+06,23.89657736
1.43E+06,23.89657737
1.43E+06,23.89657737
1.43E+06,23.99003991
1.43E+06,23.99003991
1.43E+06,23.99003991
1.43E+06,24.05993391
1.43E+06,24.05993391
1.43E+06,24.05993391
1.43E+06,24.09435383
1.43E+06,24.09435383
1.43E+06,24.09435383
1.44E+06,24.08034704
1.44E+06,24.08034703
1.44E+06,24.08034703
1.44E+06,24.01958787
1.44E+06,24.01958787
1.44E+06,24.01958787
1.44E+06,23.91411622
1.44E+06,23.9141162
1.44E+06,23.9141162
1.44E+06,23.77743709
1.44E+06,23.77743708
1.44E+06,23.77743708
1.44E+06,23.62984222
1.44E+06,23.62984221
1.44E+06,23.62984221
1.45E+06,23.47663183
1.45E+06,23.47663182
1.45E+06,23.47663182
1.45E+06,23.31996865
1.45E+06,23.31996864
1.45E+06,23.31996864
1.45E+06,23.15969427
1.45E+06,23.15969425
1.45E+06,23.15969425
1.45E+06,22.99894977
1.45E+06,22.99894976
1.45E+06,22.99894976
1.45E+06,22.84084601
1.45E+06,22.840846
1.45E+06,22.840846
1.45E+06,22.68518034
1.45E+06,22.68518032
1.45E+06,22.68518032
1.46E+06,22.53175214
1.46E+06,22.53175213
1.46E+06,22.53175213
1.46E+06,22.37999539
1.46E+06,22.37999537
1.46E+06,22.37999537
1.46E+06,22.22936337
1.46E+06,22.22936336
1.46E+06,22.22936336
1.46E+06,22.07965737
1.46E+06,22.07965736
1.46E+06,22.07965736
1.46E+06,21.93067535
1.46E+06,21.93067534
1.46E+06,21.93067534
1.47E+06,21.78148686
1.47E+06,21.78148684
1.47E+06,21.78148684
1.47E+06,21.63119474
1.47E+06,21.63119473
1.47E+06,21.63119473
1.47E+06,21.47907389
1.47E+06,21.47907388
1.47E+06,21.47907388
1.47E+06,21.32440649
1.47E+06,21.32440648
1.47E+06,21.32440648
1.47E+06,21.1659287
1.47E+06,21.16592869
1.47E+06,21.16592869
1.47E+06,21.00238915
1.47E+06,21.00238914
1.47E+06,21.00238914
1.48E+06,20.83529033
1.48E+06,20.83529032
1.48E+06,20.83529032
1.48E+06,20.66611331
1.48E+06,20.66611329
1.48E+06,20.66611329
1.48E+06,20.49580413
1.48E+06,20.49580412
1.48E+06,20.49580412
1.48E+06,20.32527181
1.48E+06,20.3252718
1.48E+06,20.3252718
1.48E+06,20.15433914
1.48E+06,20.15433912
1.48E+06,20.15433912
1.49E+06,19.98505585
1.49E+06,19.98505584
1.49E+06,19.98505584
1.49E+06,20.36973916
1.49E+06,20.3697392
1.49E+06,20.3697392
1.49E+06,20.82236535
1.49E+06,20.82236538
1.49E+06,20.82236538
1.49E+06,21.30335371
1.49E+06,21.30335375
1.49E+06,21.30335375
1.49E+06,21.83504177
1.49E+06,21.83504181
1.49E+06,21.83504181
1.49E+06,22.37613551
1.49E+06,22.37613555
1.49E+06,22.37613555
1.50E+06,22.91882369
1.50E+06,22.91882373
1.50E+06,22.91882373
1.50E+06,23.14769574
1.50E+06,23.14769574
1.50E+06,23.14769574
1.50E+06,23.25795356
1.50E+06,23.25795357
1.50E+06,23.25795357
1.50E+06,23.4102839
1.50E+06,23.41028391
1.50E+06,23.41028391
1.50E+06,23.566047
1.50E+06,23.56604701
1.50E+06,23.56604701
1.50E+06,23.71433372
1.50E+06,23.71433374
1.50E+06,23.71433374
1.51E+06,23.88375564
1.51E+06,23.88375566
1.51E+06,23.88375566
1.51E+06,24.02162567
1.51E+06,24.02162568
1.51E+06,24.02162568
1.51E+06,24.09728564
1.51E+06,24.09728565
1.51E+06,24.09728565
1.51E+06,24.17398346
1.51E+06,24.17398347
1.51E+06,24.17398347
1.51E+06,24.23860156
1.51E+06,24.23860156
1.51E+06,24.23860156
1.52E+06,24.26624672
1.52E+06,24.26624673
1.52E+06,24.26624673
1.52E+06,24.27550392
1.52E+06,24.27550392
1.52E+06,24.27550392
1.52E+06,24.25440928
1.52E+06,24.25440928
1.52E+06,24.25440928
1.52E+06,24.20185459
1.52E+06,24.20185459
1.52E+06,24.20185459
1.52E+06,24.12473282
1.52E+06,24.12473281
1.52E+06,24.12473281
1.52E+06,24.02503769
1.52E+06,24.02503768
1.52E+06,24.02503768
1.53E+06,23.90577117
1.53E+06,23.90577116
1.53E+06,23.90577116
1.53E+06,23.76564749
1.53E+06,23.76564748
1.53E+06,23.76564748
1.53E+06,23.61019544
1.53E+06,23.61019542
1.53E+06,23.61019542
1.53E+06,23.44788185
1.53E+06,23.44788184
1.53E+06,23.44788184
1.53E+06,23.28392855
1.53E+06,23.28392854
1.53E+06,23.28392854
1.54E+06,23.12044345
1.54E+06,23.12044344
1.54E+06,23.12044344
1.54E+06,22.95815673
1.54E+06,22.95815672
1.54E+06,22.95815672
1.54E+06,22.79779024
1.54E+06,22.79779023
1.54E+06,22.79779023
1.54E+06,22.6391455
1.54E+06,22.63914549
1.54E+06,22.63914549
1.54E+06,22.48202808
1.54E+06,22.48202807
1.54E+06,22.48202807
1.54E+06,22.3255104
1.54E+06,22.32551039
1.54E+06,22.32551039
1.55E+06,22.16867444
1.55E+06,22.16867443
1.55E+06,22.16867443
1.55E+06,22.01188896
1.55E+06,22.01188895
1.55E+06,22.01188895
1.55E+06,21.85551921
1.55E+06,21.85551919
1.55E+06,21.85551919
1.55E+06,21.70011169
1.55E+06,21.70011168
1.55E+06,21.70011168
1.55E+06,21.54620776
1.55E+06,21.54620775
1.55E+06,21.54620775
1.56E+06,21.39324674
1.56E+06,21.39324673
1.56E+06,21.39324673
1.56E+06,21.24067345
1.56E+06,21.24067343
1.56E+06,21.24067343
1.56E+06,21.08885606
1.56E+06,21.08885604
1.56E+06,21.08885604
1.56E+06,20.93815951
1.56E+06,20.9381595
1.56E+06,20.9381595
1.56E+06,20.7891019
1.56E+06,20.78910189
1.56E+06,20.78910189
1.56E+06,20.64226139
1.56E+06,20.64226137
1.56E+06,20.64226137
1.57E+06,20.84420283
1.57E+06,20.84420286
1.57E+06,20.84420286
1.57E+06,21.2533202
1.57E+06,21.25332023
1.57E+06,21.25332023
1.57E+06,21.64935563
1.57E+06,21.64935566
1.57E+06,21.64935566
1.57E+06,22.03303868
1.57E+06,22.03303871
1.57E+06,22.03303871
1.57E+06,22.41729301
1.57E+06,22.41729305
1.57E+06,22.41729305
1.58E+06,22.81768849
1.58E+06,22.81768852
1.58E+06,22.81768852
1.58E+06,22.80112345
1.58E+06,22.80112344
1.58E+06,22.80112344
1.58E+06,22.66636906
1.58E+06,22.66636905
1.58E+06,22.66636905
1.58E+06,22.55065985
1.58E+06,22.55065985
1.58E+06,22.55065985
1.58E+06,22.49464957
1.58E+06,22.49464957
1.58E+06,22.49464957
1.58E+06,22.52229726
1.58E+06,22.52229726
1.58E+06,22.52229726
1.59E+06,22.60197621
1.59E+06,22.60197621
1.59E+06,22.60197621
1.59E+06,22.70332567
1.59E+06,22.70332568
1.59E+06,22.70332568
1.59E+06,22.82788124
1.59E+06,22.82788125
1.59E+06,22.82788125
1.59E+06,22.97211404
1.59E+06,22.97211405
1.59E+06,22.97211405
1.59E+06,23.13650036
1.59E+06,23.13650037
1.59E+06,23.13650037
1.59E+06,23.290013
1.59E+06,23.29001301
